ngram,count,label,n
exacerbate,33,REJECT,1
blamed,33,REJECT,1
federal,33,REJECT,1
taxes,33,REJECT,1
easy,33,REJECT,1
criminal,33,REJECT,1
extra,33,REJECT,1
everything,33,REJECT,1
fixed,33,REJECT,1
cancer,33,REJECT,1
assets,33,REJECT,1
binge,33,REJECT,1
paralysis,32,REJECT,1
rational,32,REJECT,1
onset,32,REJECT,1
wants,32,REJECT,1
workplace,32,REJECT,1
interact,32,REJECT,1
follow,32,REJECT,1
embarrassment,32,REJECT,1
expected,32,REJECT,1
deep,32,REJECT,1
alone,32,REJECT,1
stutter,32,REJECT,1
return,32,REJECT,1
gender,32,REJECT,1
lines,32,REJECT,1
meaningful,32,REJECT,1
decreased,32,REJECT,1
respond,32,REJECT,1
neglect,32,REJECT,1
irritability,32,REJECT,1
agree,32,REJECT,1
morality,32,REJECT,1
concerns,32,REJECT,1
consciousness,32,REJECT,1
denying,32,REJECT,1
box,32,REJECT,1
uncontrollable,32,REJECT,1
vomiting,32,REJECT,1
moving,32,REJECT,1
spiritual,32,REJECT,1
longer,32,REJECT,1
benefits,32,REJECT,1
bodies,32,REJECT,1
goods,32,REJECT,1
obsession,32,REJECT,1
oxygen,31,REJECT,1
evaluate,31,REJECT,1
developed,31,REJECT,1
sensory,31,REJECT,1
dependent,31,REJECT,1
properly,31,REJECT,1
threat,31,REJECT,1
phrase,31,REJECT,1
bit,31,REJECT,1
org,31,REJECT,1
kinetic,31,REJECT,1
statistical,31,REJECT,1
rightarrow,31,REJECT,1
regular,31,REJECT,1
enter,31,REJECT,1
memories,31,REJECT,1
suicide,31,REJECT,1
challenge,31,REJECT,1
managing,31,REJECT,1
dopamine,31,REJECT,1
subject,31,REJECT,1
started,31,REJECT,1
unusual,31,REJECT,1
baby,31,REJECT,1
spend,31,REJECT,1
fundamental,31,REJECT,1
dreams,31,REJECT,1
rem,31,REJECT,1
dmis,31,REJECT,1
thanks,30,REJECT,1
ft,30,REJECT,1
compare,30,REJECT,1
ch,30,REJECT,1
probably,30,REJECT,1
phase,30,REJECT,1
exposure,30,REJECT,1
fit,30,REJECT,1
tension,30,REJECT,1
actual,30,REJECT,1
brain's,30,REJECT,1
flawed,30,REJECT,1
deserving,30,REJECT,1
benefit,30,REJECT,1
assuming,30,REJECT,1
problematic,30,REJECT,1
music,30,REJECT,1
hear,30,REJECT,1
says,30,REJECT,1
today,30,REJECT,1
acting,30,REJECT,1
paid,30,REJECT,1
electron,30,REJECT,1
tired,30,REJECT,1
strategies,30,REJECT,1
reduced,30,REJECT,1
norms,30,REJECT,1
ill,30,REJECT,1
impaired,30,REJECT,1
far,30,REJECT,1
mistakes,30,REJECT,1
thank,30,REJECT,1
hospital,30,REJECT,1
frequently,30,REJECT,1
perceptions,30,REJECT,1
deficit,30,REJECT,1
adhd,30,REJECT,1
forming,30,REJECT,1
accounts,30,REJECT,1
economic,30,REJECT,1
spring,30,REJECT,1
dysfunction,30,REJECT,1
house,30,REJECT,1
bed,30,REJECT,1
surgery,30,REJECT,1
insulin,30,REJECT,1
reference,29,REJECT,1
author,29,REJECT,1
college,29,REJECT,1
accepted,29,REJECT,1
letters,29,REJECT,1
resistance,29,REJECT,1
production,29,REJECT,1
yet,29,REJECT,1
works,29,REJECT,1
supply,29,REJECT,1
war,29,REJECT,1
half,29,REJECT,1
lost,29,REJECT,1
mu,29,REJECT,1
hypothesis,29,REJECT,1
technology,29,REJECT,1
judge,29,REJECT,1
recover,29,REJECT,1
seeing,29,REJECT,1
followed,29,REJECT,1
maintaining,29,REJECT,1
dream,29,REJECT,1
obsessive,29,REJECT,1
intelligence,29,REJECT,1
reported,29,REJECT,1
succeed,29,REJECT,1
chapter,29,REJECT,1
got,29,REJECT,1
reactions,29,REJECT,1
arousal,29,REJECT,1
ashamed,29,REJECT,1
shape,29,REJECT,1
materials,29,REJECT,1
expense,29,REJECT,1
market,29,REJECT,1
manual,29,REJECT,1
bladder,29,REJECT,1
deny,28,REJECT,1
democracy,28,REJECT,1
plant,28,REJECT,1
strength,28,REJECT,1
psychology,28,REJECT,1
impulsive,28,REJECT,1
round,28,REJECT,1
follows,28,REJECT,1
happening,28,REJECT,1
terror,28,REJECT,1
teacher,28,REJECT,1
fun,28,REJECT,1
bullied,28,REJECT,1
circumstances,28,REJECT,1
yes,28,REJECT,1
goes,28,REJECT,1
measure,28,REJECT,1
months,28,REJECT,1
earth,28,REJECT,1
sinfulness,28,REJECT,1
pound,28,REJECT,1
risky,28,REJECT,1
capacity,28,REJECT,1
meet,28,REJECT,1
solving,28,REJECT,1
al,28,REJECT,1
picking,28,REJECT,1
rule,28,REJECT,1
steps,28,REJECT,1
page,28,REJECT,1
acceptance,28,REJECT,1
sick,28,REJECT,1
items,28,REJECT,1
sheet,28,REJECT,1
alzheimer,28,REJECT,1
comfortable,27,REJECT,1
nearest,27,REJECT,1
property,27,REJECT,1
sexually,27,REJECT,1
held,27,REJECT,1
therapist,27,REJECT,1
treatable,27,REJECT,1
online,27,REJECT,1
voice,27,REJECT,1
capital,27,REJECT,1
mol,27,REJECT,1
interesting,27,REJECT,1
seconds,27,REJECT,1
deviation,27,REJECT,1
correctly,27,REJECT,1
physiological,27,REJECT,1
wall,27,REJECT,1
internet,27,REJECT,1
plane,27,REJECT,1
behave,27,REJECT,1
magnitude,27,REJECT,1
active,27,REJECT,1
driving,27,REJECT,1
sum,27,REJECT,1
square,27,REJECT,1
heard,27,REJECT,1
learned,27,REJECT,1
viewed,27,REJECT,1
increasing,27,REJECT,1
uses,27,REJECT,1
suffers,27,REJECT,1
training,27,REJECT,1
paranoid,27,REJECT,1
told,27,REJECT,1
urges,27,REJECT,1
exact,27,REJECT,1
treating,27,REJECT,1
concern,27,REJECT,1
altered,27,REJECT,1
stealing,27,REJECT,1
anorexia,27,REJECT,1
pelvic,27,REJECT,1
unhealthy,26,REJECT,1
acid,26,REJECT,1
produced,26,REJECT,1
drive,26,REJECT,1
city,26,REJECT,1
concerned,26,REJECT,1
you're,26,REJECT,1
store,26,REJECT,1
incorrect,26,REJECT,1
external,26,REJECT,1
turn,26,REJECT,1
limit,26,REJECT,1
misunderstandings,26,REJECT,1
refer,26,REJECT,1
buy,26,REJECT,1
land,26,REJECT,1
depreciation,26,REJECT,1
distorted,26,REJECT,1
psychosis,26,REJECT,1
citizens,26,REJECT,1
looking,26,REJECT,1
indicate,26,REJECT,1
faith,26,REJECT,1
throughout,26,REJECT,1
depending,26,REJECT,1
confusion,26,REJECT,1
rooted,26,REJECT,1
practice,26,REJECT,1
academic,26,REJECT,1
seems,26,REJECT,1
linked,26,REJECT,1
methods,26,REJECT,1
vocal,26,REJECT,1
intellectual,26,REJECT,1
inventory,26,REJECT,1
stimuli,26,REJECT,1
aspect,26,REJECT,1
quantity,26,REJECT,1
rid,26,REJECT,1
mrow,26,REJECT,1
parent,26,REJECT,1
impacts,25,REJECT,1
grow,25,REJECT,1
triangle,25,REJECT,1
check,25,REJECT,1
iv,25,REJECT,1
link,25,REJECT,1
counseling,25,REJECT,1
dignity,25,REJECT,1
aggression,25,REJECT,1
coefficient,25,REJECT,1
allowing,25,REJECT,1
root,25,REJECT,1
surrounding,25,REJECT,1
building,25,REJECT,1
negatively,25,REJECT,1
happened,25,REJECT,1
ratio,25,REJECT,1
socially,25,REJECT,1
truth,25,REJECT,1
determined,25,REJECT,1
top,25,REJECT,1
input,25,REJECT,1
floor,25,REJECT,1
psychotic,25,REJECT,1
separate,25,REJECT,1
hurt,25,REJECT,1
constantly,25,REJECT,1
falling,25,REJECT,1
included,25,REJECT,1
commit,25,REJECT,1
random,25,REJECT,1
later,25,REJECT,1
interventions,25,REJECT,1
systems,25,REJECT,1
infection,25,REJECT,1
expect,25,REJECT,1
key,25,REJECT,1
consequence,25,REJECT,1
tone,25,REJECT,1
labeled,25,REJECT,1
inside,25,REJECT,1
insurance,25,REJECT,1
chromosome,25,REJECT,1
christian,25,REJECT,1
central,25,REJECT,1
stages,25,REJECT,1
resulting,25,REJECT,1
drink,25,REJECT,1
delta,25,REJECT,1
payable,25,REJECT,1
hsdd,25,REJECT,1
spaces,24,REJECT,1
slope,24,REJECT,1
region,24,REJECT,1
addressing,24,REJECT,1
intelligent,24,REJECT,1
mechanism,24,REJECT,1
sources,24,REJECT,1
angry,24,REJECT,1
kids,24,REJECT,1
setting,24,REJECT,1
commonly,24,REJECT,1
valuable,24,REJECT,1
attitudes,24,REJECT,1
danger,24,REJECT,1
double,24,REJECT,1
realize,24,REJECT,1
apply,24,REJECT,1
political,24,REJECT,1
regulating,24,REJECT,1
patient's,24,REJECT,1
diet,24,REJECT,1
impulses,24,REJECT,1
pi,24,REJECT,1
limitations,24,REJECT,1
wide,24,REJECT,1
exclusion,24,REJECT,1
competent,24,REJECT,1
expenses,24,REJECT,1
touch,24,REJECT,1
voltage,24,REJECT,1
picture,24,REJECT,1
mm,24,REJECT,1
detail,24,REJECT,1
journal,24,REJECT,1
expectations,24,REJECT,1
apnea,24,REJECT,1
firm,24,REJECT,1
dmdd,24,REJECT,1
internal,23,REJECT,1
maybe,23,REJECT,1
gives,23,REJECT,1
worry,23,REJECT,1
sm,23,REJECT,1
settings,23,REJECT,1
teaching,23,REJECT,1
valid,23,REJECT,1
organization,23,REJECT,1
assumes,23,REJECT,1
qualities,23,REJECT,1
dollars,23,REJECT,1
equipment,23,REJECT,1
controlled,23,REJECT,1
slow,23,REJECT,1
generally,23,REJECT,1
partial,23,REJECT,1
alpha,23,REJECT,1
survey,23,REJECT,1
practices,23,REJECT,1
previous,23,REJECT,1
myself,23,REJECT,1
fits,23,REJECT,1
react,23,REJECT,1
visit,23,REJECT,1
clinical,23,REJECT,1
relate,23,REJECT,1
regulate,23,REJECT,1
toward,23,REJECT,1
notes,23,REJECT,1
thinks,23,REJECT,1
component,23,REJECT,1
telling,23,REJECT,1
sugar,23,REJECT,1
3x,23,REJECT,1
series,23,REJECT,1
religions,23,REJECT,1
insomnia,23,REJECT,1
relief,23,REJECT,1
perfect,23,REJECT,1
pull,23,REJECT,1
de,23,REJECT,1
bulimia,23,REJECT,1
preoccupation,23,REJECT,1
fnsd,23,REJECT,1
pgd,23,REJECT,1
element,22,REJECT,1
features,22,REJECT,1
prove,22,REJECT,1
amounts,22,REJECT,1
adult,22,REJECT,1
passage,22,REJECT,1
mark,22,REJECT,1
rates,22,REJECT,1
stroke,22,REJECT,1
rapid,22,REJECT,1
interpretation,22,REJECT,1
notion,22,REJECT,1
color,22,REJECT,1
victims,22,REJECT,1
atoms,22,REJECT,1
bond,22,REJECT,1
himself,22,REJECT,1
affecting,22,REJECT,1
placed,22,REJECT,1
hour,22,REJECT,1
tank,22,REJECT,1
punishing,22,REJECT,1
tendency,22,REJECT,1
material,22,REJECT,1
depressive,22,REJECT,1
irritable,22,REJECT,1
appetite,22,REJECT,1
appreciate,22,REJECT,1
bible,22,REJECT,1
suicidal,22,REJECT,1
option,22,REJECT,1
represent,22,REJECT,1
hyperactivity,22,REJECT,1
thrive,22,REJECT,1
recent,22,REJECT,1
excluded,22,REJECT,1
british,22,REJECT,1
mixture,22,REJECT,1
electrons,22,REJECT,1
crime,22,REJECT,1
blinking,22,REJECT,1
bullying,22,REJECT,1
weeks,22,REJECT,1
stigmatized,22,REJECT,1
perpetuate,22,REJECT,1
operations,22,REJECT,1
rules,22,REJECT,1
direction,22,REJECT,1
game,22,REJECT,1
allah,22,REJECT,1
smoking,22,REJECT,1
dancing,22,REJECT,1
annual,22,REJECT,1
addictive,22,REJECT,1
contrast,21,REJECT,1
post,21,REJECT,1
girl,21,REJECT,1
leave,21,REJECT,1
minimum,21,REJECT,1
grade,21,REJECT,1
distinct,21,REJECT,1
surroundings,21,REJECT,1
message,21,REJECT,1
millions,21,REJECT,1
science,21,REJECT,1
implications,21,REJECT,1
behaviours,21,REJECT,1
child's,21,REJECT,1
conversations,21,REJECT,1
adequate,21,REJECT,1
referred,21,REJECT,1
chosen,21,REJECT,1
career,21,REJECT,1
program,21,REJECT,1
diagram,21,REJECT,1
transfer,21,REJECT,1
majority,21,REJECT,1
effort,21,REJECT,1
observed,21,REJECT,1
forget,21,REJECT,1
oneself,21,REJECT,1
reflect,21,REJECT,1
delusional,21,REJECT,1
perceive,21,REJECT,1
run,21,REJECT,1
prepare,21,REJECT,1
supporting,21,REJECT,1
id,21,REJECT,1
respiratory,21,REJECT,1
researchers,21,REJECT,1
peers,21,REJECT,1
burden,21,REJECT,1
red,21,REJECT,1
pronoun,21,REJECT,1
nurses,21,REJECT,1
believes,21,REJECT,1
cultures,21,REJECT,1
humans,21,REJECT,1
motion,21,REJECT,1
genes,21,REJECT,1
principles,21,REJECT,1
habit,21,REJECT,1
tests,21,REJECT,1
computer,21,REJECT,1
mathematics,21,REJECT,1
diagnose,21,REJECT,1
filled,21,REJECT,1
nerve,21,REJECT,1
measured,21,REJECT,1
big,21,REJECT,1
reinforce,21,REJECT,1
familiar,21,REJECT,1
degree,21,REJECT,1
office,21,REJECT,1
recognized,21,REJECT,1
chromosomes,21,REJECT,1
foods,21,REJECT,1
woman's,21,REJECT,1
mathbb,21,REJECT,1
functional,20,REJECT,1
english,20,REJECT,1
sup,20,REJECT,1
deserves,20,REJECT,1
becoming,20,REJECT,1
weak,20,REJECT,1
grams,20,REJECT,1
regression,20,REJECT,1
vocabulary,20,REJECT,1
interpret,20,REJECT,1
private,20,REJECT,1
significantly,20,REJECT,1
impair,20,REJECT,1
compared,20,REJECT,1
atom,20,REJECT,1
humor,20,REJECT,1
avoiding,20,REJECT,1
provides,20,REJECT,1
father,20,REJECT,1
analysis,20,REJECT,1
decline,20,REJECT,1
pairs,20,REJECT,1
disturbances,20,REJECT,1
5pt,20,REJECT,1
regarding,20,REJECT,1
teachings,20,REJECT,1
instance,20,REJECT,1
predisposition,20,REJECT,1
prevalence,20,REJECT,1
weaknesses,20,REJECT,1
attempt,20,REJECT,1
laws,20,REJECT,1
conclude,20,REJECT,1
mania,20,REJECT,1
conflict,20,REJECT,1
abnormalities,20,REJECT,1
zero,20,REJECT,1
motivation,20,REJECT,1
spectrum,20,REJECT,1
impairments,20,REJECT,1
errors,20,REJECT,1
impossible,20,REJECT,1
behind,20,REJECT,1
diversity,20,REJECT,1
stressed,20,REJECT,1
cues,20,REJECT,1
wave,20,REJECT,1
directly,20,REJECT,1
vocalizations,20,REJECT,1
beginning,20,REJECT,1
ideal,20,REJECT,1
closed,20,REJECT,1
larger,20,REJECT,1
forces,20,REJECT,1
achieving,20,REJECT,1
educational,20,REJECT,1
pick,20,REJECT,1
underlined,20,REJECT,1
final,20,REJECT,1
location,20,REJECT,1
mouth,20,REJECT,1
aligned,20,REJECT,1
wire,20,REJECT,1
advice,20,REJECT,1
intake,20,REJECT,1
prime,20,REJECT,1
someone's,20,REJECT,1
debt,20,REJECT,1
masturbation,20,REJECT,1
man's,20,REJECT,1
penetration,20,REJECT,1
constipation,20,REJECT,1
bowel,20,REJECT,1
chemistry,19,REJECT,1
4x,19,REJECT,1
compound,19,REJECT,1
named,19,REJECT,1
topics,19,REJECT,1
plus,19,REJECT,1
sqrt,19,REJECT,1
breath,19,REJECT,1
manifest,19,REJECT,1
lasting,19,REJECT,1
psychotherapy,19,REJECT,1
repeated,19,REJECT,1
shy,19,REJECT,1
handle,19,REJECT,1
educating,19,REJECT,1
build,19,REJECT,1
begins,19,REJECT,1
success,19,REJECT,1
trait,19,REJECT,1
pass,19,REJECT,1
uncomfortable,19,REJECT,1
applied,19,REJECT,1
late,19,REJECT,1
moment,19,REJECT,1
km,19,REJECT,1
considering,19,REJECT,1
payment,19,REJECT,1
contain,19,REJECT,1
investment,19,REJECT,1
occurring,19,REJECT,1
intervention,19,REJECT,1
exist,19,REJECT,1
dissociative,19,REJECT,1
classified,19,REJECT,1
balanced,19,REJECT,1
add,19,REJECT,1
selected,19,REJECT,1
elevated,19,REJECT,1
perpetuates,19,REJECT,1
status,19,REJECT,1
excess,19,REJECT,1
bring,19,REJECT,1
poem,19,REJECT,1
goals,19,REJECT,1
caregivers,19,REJECT,1
meant,19,REJECT,1
accessible,19,REJECT,1
planning,19,REJECT,1
adulthood,19,REJECT,1
comprehension,19,REJECT,1
worthy,19,REJECT,1
attached,19,REJECT,1
na,19,REJECT,1
alternative,19,REJECT,1
certainly,19,REJECT,1
helped,19,REJECT,1
employers,19,REJECT,1
vector,19,REJECT,1
missing,19,REJECT,1
accounting,19,REJECT,1
conducted,19,REJECT,1
interview,19,REJECT,1
produces,19,REJECT,1
lie,19,REJECT,1
complexity,19,REJECT,1
clarify,19,REJECT,1
leaves,19,REJECT,1
focused,19,REJECT,1
january,19,REJECT,1
faces,19,REJECT,1
smoke,19,REJECT,1
amphetamine,19,REJECT,1
perspectives,18,REJECT,1
differ,18,REJECT,1
escape,18,REJECT,1
facts,18,REJECT,1
worried,18,REJECT,1
persons,18,REJECT,1
auditory,18,REJECT,1
explore,18,REJECT,1
techniques,18,REJECT,1
critical,18,REJECT,1
represents,18,REJECT,1
consumption,18,REJECT,1
formation,18,REJECT,1
moves,18,REJECT,1
threatening,18,REJECT,1
trigger,18,REJECT,1
movie,18,REJECT,1
emotionally,18,REJECT,1
introduction,18,REJECT,1
putting,18,REJECT,1
stressful,18,REJECT,1
deeply,18,REJECT,1
modern,18,REJECT,1
injuries,18,REJECT,1
friction,18,REJECT,1
pipe,18,REJECT,1
constitution,18,REJECT,1
girls,18,REJECT,1
base,18,REJECT,1
took,18,REJECT,1
protein,18,REJECT,1
induced,18,REJECT,1
seizures,18,REJECT,1
purchased,18,REJECT,1
purchase,18,REJECT,1
conversion,18,REJECT,1
relation,18,REJECT,1
americans,18,REJECT,1
committed,18,REJECT,1
staying,18,REJECT,1
french,18,REJECT,1
stomach,18,REJECT,1
went,18,REJECT,1
impulse,18,REJECT,1
comprehend,18,REJECT,1
instructions,18,REJECT,1
independent,18,REJECT,1
currently,18,REJECT,1
immune,18,REJECT,1
fine,18,REJECT,1
distinguish,18,REJECT,1
spoken,18,REJECT,1
et,18,REJECT,1
neighbors,18,REJECT,1
medicine,18,REJECT,1
team,18,REJECT,1
la,18,REJECT,1
antisocial,18,REJECT,1
near,18,REJECT,1
oh,18,REJECT,1
knows,18,REJECT,1
articulation,18,REJECT,1
choosing,18,REJECT,1
protect,18,REJECT,1
bank,18,REJECT,1
significance,18,REJECT,1
vec,18,REJECT,1
industry,18,REJECT,1
nucleus,18,REJECT,1
liquid,18,REJECT,1
beings,18,REJECT,1
develops,18,REJECT,1
fluid,18,REJECT,1
performing,18,REJECT,1
facial,18,REJECT,1
addressed,18,REJECT,1
video,18,REJECT,1
outcomes,18,REJECT,1
ground,18,REJECT,1
cos,18,REJECT,1
waking,18,REJECT,1
doesn,18,REJECT,1
absence,18,REJECT,1
category,18,REJECT,1
fears,18,REJECT,1
supreme,18,REJECT,1
almost,18,REJECT,1
partners,18,REJECT,1
ended,18,REJECT,1
clothing,18,REJECT,1
fires,18,REJECT,1
dysphoria,18,REJECT,1
leaving,17,REJECT,1
passes,17,REJECT,1
quickly,17,REJECT,1
expressions,17,REJECT,1
earlier,17,REJECT,1
scared,17,REJECT,1
homes,17,REJECT,1
fight,17,REJECT,1
hot,17,REJECT,1
phenomenon,17,REJECT,1
irrational,17,REJECT,1
suddenly,17,REJECT,1
widely,17,REJECT,1
faced,17,REJECT,1
hydrogen,17,REJECT,1
showing,17,REJECT,1
estimated,17,REJECT,1
acceptable,17,REJECT,1
giving,17,REJECT,1
upon,17,REJECT,1
criticism,17,REJECT,1
stuttering,17,REJECT,1
sun,17,REJECT,1
mr,17,REJECT,1
charged,17,REJECT,1
entire,17,REJECT,1
transactions,17,REJECT,1
item,17,REJECT,1
section,17,REJECT,1
none,17,REJECT,1
illegal,17,REJECT,1
hint,17,REJECT,1
supposed,17,REJECT,1
worsen,17,REJECT,1
loving,17,REJECT,1
located,17,REJECT,1
metal,17,REJECT,1
sufferers,17,REJECT,1
sufferer,17,REJECT,1
consistent,17,REJECT,1
possibility,17,REJECT,1
odd,17,REJECT,1
particularly,17,REJECT,1
except,17,REJECT,1
hygiene,17,REJECT,1
infections,17,REJECT,1
virus,17,REJECT,1
kindness,17,REJECT,1
standards,17,REJECT,1
lacks,17,REJECT,1
careers,17,REJECT,1
unfortunately,17,REJECT,1
interested,17,REJECT,1
match,17,REJECT,1
contagion,17,REJECT,1
president,17,REJECT,1
service,17,REJECT,1
median,17,REJECT,1
economy,17,REJECT,1
track,17,REJECT,1
deliberate,17,REJECT,1
parallel,17,REJECT,1
carbon,17,REJECT,1
copy,17,REJECT,1
int,17,REJECT,1
sadness,17,REJECT,1
neurodevelopmental,17,REJECT,1
brains,17,REJECT,1
violation,17,REJECT,1
compulsions,17,REJECT,1
repeatedly,17,REJECT,1
gift,17,REJECT,1
easier,17,REJECT,1
characteristic,17,REJECT,1
psychologist,17,REJECT,1
degrees,17,REJECT,1
excessively,17,REJECT,1
involuntarily,17,REJECT,1
cord,17,REJECT,1
denied,17,REJECT,1
bar,17,REJECT,1
collision,17,REJECT,1
conduct,17,REJECT,1
ignores,17,REJECT,1
operating,17,REJECT,1
married,17,REJECT,1
earned,17,REJECT,1
december,17,REJECT,1
forward,17,REJECT,1
green,17,REJECT,1
inc,17,REJECT,1
opioids,17,REJECT,1
manufacturing,17,REJECT,1
gaining,17,REJECT,1
bdd,17,REJECT,1
assistance,16,REJECT,1
sides,16,REJECT,1
appears,16,REJECT,1
instances,16,REJECT,1
physician,16,REJECT,1
triggers,16,REJECT,1
added,16,REJECT,1
involving,16,REJECT,1
sinners,16,REJECT,1
variables,16,REJECT,1
sweating,16,REJECT,1
experts,16,REJECT,1
connection,16,REJECT,1
distressing,16,REJECT,1
competence,16,REJECT,1
flaw,16,REJECT,1
fails,16,REJECT,1
stable,16,REJECT,1
attitude,16,REJECT,1
gave,16,REJECT,1
goal,16,REJECT,1
select,16,REJECT,1
obtained,16,REJECT,1
file,16,REJECT,1
error,16,REJECT,1
ignore,16,REJECT,1
untreated,16,REJECT,1
steel,16,REJECT,1
stories,16,REJECT,1
logical,16,REJECT,1
relatively,16,REJECT,1
deprivation,16,REJECT,1
occurred,16,REJECT,1
discovered,16,REJECT,1
origin,16,REJECT,1
charges,16,REJECT,1
met,16,REJECT,1
specialized,16,REJECT,1
gone,16,REJECT,1
record,16,REJECT,1
prejudice,16,REJECT,1
infectious,16,REJECT,1
arguments,16,REJECT,1
unhelpful,16,REJECT,1
argued,16,REJECT,1
repeat,16,REJECT,1
adjective,16,REJECT,1
verb,16,REJECT,1
created,16,REJECT,1
interests,16,REJECT,1
handwriting,16,REJECT,1
rock,16,REJECT,1
column,16,REJECT,1
eliminate,16,REJECT,1
local,16,REJECT,1
x2,16,REJECT,1
asap,16,REJECT,1
initially,16,REJECT,1
transmitted,16,REJECT,1
exercising,16,REJECT,1
inclusion,16,REJECT,1
throat,16,REJECT,1
efforts,16,REJECT,1
imagine,16,REJECT,1
immoral,16,REJECT,1
incompetence,16,REJECT,1
employees,16,REJECT,1
strive,16,REJECT,1
calculations,16,REJECT,1
likelihood,16,REJECT,1
graphs,16,REJECT,1
sketch,16,REJECT,1
equivalent,16,REJECT,1
circuit,16,REJECT,1
lottery,16,REJECT,1
north,16,REJECT,1
relax,16,REJECT,1
paranoia,16,REJECT,1
profit,16,REJECT,1
secondary,16,REJECT,1
disordered,16,REJECT,1
females,16,REJECT,1
proportion,16,REJECT,1
tube,16,REJECT,1
formed,16,REJECT,1
starts,16,REJECT,1
policies,16,REJECT,1
alzheimer's,16,REJECT,1
presentation,16,REJECT,1
management,16,REJECT,1
replaced,16,REJECT,1
ago,16,REJECT,1
rhythms,16,REJECT,1
shares,16,REJECT,1
prices,16,REJECT,1
tolerance,16,REJECT,1
resist,16,REJECT,1
intimacy,16,REJECT,1
payments,16,REJECT,1
nervosa,16,REJECT,1
steal,16,REJECT,1
smell,16,REJECT,1
macbeth,16,REJECT,1
amputate,16,REJECT,1
5x,15,REJECT,1
exists,15,REJECT,1
vertical,15,REJECT,1
shortness,15,REJECT,1
chest,15,REJECT,1
teachers,15,REJECT,1
looks,15,REJECT,1
morning,15,REJECT,1
tried,15,REJECT,1
molar,15,REJECT,1
mentioned,15,REJECT,1
traditional,15,REJECT,1
exactly,15,REJECT,1
properties,15,REJECT,1
