ngram,count,label,n
personal weakness,10,REJECT,2
negative self,10,REJECT,2
given following,10,REJECT,2
difficulty functioning,10,REJECT,2
heart rate,10,REJECT,2
characterized sudden,10,REJECT,2
vocabulary word,10,REJECT,2
medical professionals,10,REJECT,2
help create,10,REJECT,2
individuals face,10,REJECT,2
line provided,10,REJECT,2
provided write,10,REJECT,2
hspace 1cm,10,REJECT,2
lack confidence,10,REJECT,2
expressing themselves,10,REJECT,2
character flaw,10,REJECT,2
speech therapy,10,REJECT,2
consider idea,10,REJECT,2
it's true,10,REJECT,2
mean lack,10,REJECT,2
serious medical,10,REJECT,2
make up,10,REJECT,2
mathrm determine,10,REJECT,2
mathrm mol,10,REJECT,2
solution problem,10,REJECT,2
determine amount,10,REJECT,2
stress trauma,10,REJECT,2
rather blaming,10,REJECT,2
h2 strong,10,REJECT,2
take account,10,REJECT,2
chemical reaction,10,REJECT,2
research suggests,10,REJECT,2
multifaceted condition,10,REJECT,2
idea god,10,REJECT,2
emotional support,10,REJECT,2
psychological problems,10,REJECT,2
disorder experience,10,REJECT,2
symptoms symptoms,10,REJECT,2
difficulty maintaining,10,REJECT,2
maintaining relationships,10,REJECT,2
energy levels,10,REJECT,2
social support,10,REJECT,2
areas life,10,REJECT,2
seek out,10,REJECT,2
fair blame,10,REJECT,2
provide resources,10,REJECT,2
support blaming,10,REJECT,2
difficult seek,10,REJECT,2
type disorder,10,REJECT,2
fact individuals,10,REJECT,2
effectively lead,10,REJECT,2
argument based,10,REJECT,2
always true,10,REJECT,2
individuals engage,10,REJECT,2
recognize individuals,10,REJECT,2
process information,10,REJECT,2
least one,10,REJECT,2
now question,10,REJECT,2
take responsibility,10,REJECT,2
making decisions,10,REJECT,2
attitudes towards,10,REJECT,2
immune system,10,REJECT,2
difficulty expressing,10,REJECT,2
conclusion idea,10,REJECT,2
safe supportive,10,REJECT,2
understand disorders,10,REJECT,2
access appropriate,10,REJECT,2
however believe,10,REJECT,2
character rather,10,REJECT,2
inclusive compassionate,10,REJECT,2
stereotypes misconceptions,10,REJECT,2
root cause,10,REJECT,2
serious problem,10,REJECT,2
done help,10,REJECT,2
complex disorder,10,REJECT,2
need know,10,REJECT,2
brain damage,10,REJECT,2
mathrm oh,10,REJECT,2
decide whether,10,REJECT,2
others believe,10,REJECT,2
disorders face,10,REJECT,2
personal experiences,10,REJECT,2
help make,10,REJECT,2
characterized repetitive,10,REJECT,2
high school,10,REJECT,2
mathrm mg,10,REJECT,2
genetic condition,10,REJECT,2
important treat,10,REJECT,2
underlying medical,10,REJECT,2
offer support,10,REJECT,2
write essay,10,REJECT,2
tics involuntary,10,REJECT,2
tourette's syndrome,10,REJECT,2
frustration anger,10,REJECT,2
reasons firstly,10,REJECT,2
self induced,10,REJECT,2
moral ethical,10,REJECT,2
seen sign,10,REJECT,2
remember mental,10,REJECT,2
inherently sinful,10,REJECT,2
risks associated,10,REJECT,2
participate fully,10,REJECT,2
voting process,10,REJECT,2
nothing wrong,10,REJECT,2
promote understanding,10,REJECT,2
support struggling,10,REJECT,2
always case,10,REJECT,2
mathematical concepts,10,REJECT,2
possible causes,10,REJECT,2
treatments available,10,REJECT,2
coming question,10,REJECT,2
experience extreme,10,REJECT,2
staying awake,10,REJECT,2
getting enough,10,REJECT,2
certain medications,10,REJECT,2
sleep wake,10,REJECT,2
muscle tone,10,REJECT,2
disorder lead,10,REJECT,2
attention support,10,REJECT,2
believe sinful,10,REJECT,2
cultural beliefs,10,REJECT,2
self blame,10,REJECT,2
person's mental,10,REJECT,2
feel ashamed,10,REJECT,2
problems including,10,REJECT,2
educate others,10,REJECT,2
lack moral,10,REJECT,2
disorder affect,10,REJECT,2
requires professional,10,REJECT,2
number factors,10,REJECT,2
communication social,10,REJECT,2
begin aligned,10,REJECT,2
emotional physical,10,REJECT,2
morally wrong,10,REJECT,2
cultural factors,10,REJECT,2
don't understand,10,REJECT,2
cause harm,10,REJECT,2
cause symptoms,10,REJECT,2
causing harm,10,REJECT,2
sleep strong,10,REJECT,2
find area,10,REJECT,2
goods sold,10,REJECT,2
period time,10,REJECT,2
common stock,10,REJECT,2
inability recognize,10,REJECT,2
according diagnostic,10,REJECT,2
financial statements,10,REJECT,2
acceleration constant,10,REJECT,2
type diabetes,10,REJECT,2
sexual arousal,10,REJECT,2
cdots text,10,REJECT,2
iv tr,10,REJECT,2
symptoms result,10,REJECT,2
compulsive disorder,10,REJECT,2
somatic symptom,10,REJECT,2
xmlns http,10,REJECT,2
www w3,10,REJECT,2
w3 org,10,REJECT,2
org math,10,REJECT,2
math mathml,10,REJECT,2
food intake,10,REJECT,2
women pmdd,10,REJECT,2
body odor,10,REJECT,2
fear open,9,REJECT,2
based condition,9,REJECT,2
able live,9,REJECT,2
nearest hundredth,9,REJECT,2
average age,9,REJECT,2
discuss following,9,REJECT,2
lead believe,9,REJECT,2
coping mechanisms,9,REJECT,2
struggle certain,9,REJECT,2
theme facing,9,REJECT,2
person's quality,9,REJECT,2
symptoms severe,9,REJECT,2
options include,9,REJECT,2
include medication,9,REJECT,2
like everyone,9,REJECT,2
like mental,9,REJECT,2
lives therefore,9,REJECT,2
great deal,9,REJECT,2
cases where,9,REJECT,2
strong need,9,REJECT,2
evidence based,9,REJECT,2
support important,9,REJECT,2
seeking professional,9,REJECT,2
someone sinful,9,REJECT,2
person's daily,9,REJECT,2
deserving punishment,9,REJECT,2
lack support,9,REJECT,2
conditions require,9,REJECT,2
able communicate,9,REJECT,2
i'm sure,9,REJECT,2
symptoms causes,9,REJECT,2
negative thoughts,9,REJECT,2
create supportive,9,REJECT,2
speaking certain,9,REJECT,2
first disorder,9,REJECT,2
due variety,9,REJECT,2
fear speaking,9,REJECT,2
known cause,9,REJECT,2
resources available,9,REJECT,2
due fear,9,REJECT,2
others feel,9,REJECT,2
following table,9,REJECT,2
want know,9,REJECT,2
cause unknown,9,REJECT,2
write word,9,REJECT,2
believe god,9,REJECT,2
remember medical,9,REJECT,2
left untreated,9,REJECT,2
think clearly,9,REJECT,2
write balanced,9,REJECT,2
steady state,9,REJECT,2
illness affect,9,REJECT,2
illness requires,9,REJECT,2
random sample,9,REJECT,2
periods time,9,REJECT,2
lack interest,9,REJECT,2
children grow,9,REJECT,2
later life,9,REJECT,2
symptoms affect,9,REJECT,2
periods depression,9,REJECT,2
severe depression,9,REJECT,2
impulsive behavior,9,REJECT,2
fact research,9,REJECT,2
mass mathrm,9,REJECT,2
work done,9,REJECT,2
words firstly,9,REJECT,2
potential consequences,9,REJECT,2
one one,9,REJECT,2
certain areas,9,REJECT,2
conclusion morally,9,REJECT,2
difficulty reading,9,REJECT,2
certain sounds,9,REJECT,2
developmental delays,9,REJECT,2
education support,9,REJECT,2
range mild,9,REJECT,2
coming theme,9,REJECT,2
less worthy,9,REJECT,2
communication difficulties,9,REJECT,2
dangerous anyone,9,REJECT,2
following words,9,REJECT,2
discrimination stigma,9,REJECT,2
rather blame,9,REJECT,2
fulfilling productive,9,REJECT,2
trouble understanding,9,REJECT,2
person's behavior,9,REJECT,2
difficult participate,9,REJECT,2
address issue,9,REJECT,2
define term,9,REJECT,2
difficulty forming,9,REJECT,2
employment opportunities,9,REJECT,2
called tics,9,REJECT,2
cultural religious,9,REJECT,2
motor vocal,9,REJECT,2
control body,9,REJECT,2
tics range,9,REJECT,2
act out,9,REJECT,2
tasks require,9,REJECT,2
reach full,9,REJECT,2
extra copy,9,REJECT,2
individuals families,9,REJECT,2
personality disorders,9,REJECT,2
contagious disease,9,REJECT,2
kg mathrm,9,REJECT,2
condition choice,9,REJECT,2
parts body,9,REJECT,2
job duties,9,REJECT,2
null hypothesis,9,REJECT,2
educating ourselves,9,REJECT,2
sinful nature,9,REJECT,2
life conclusion,9,REJECT,2
severe symptoms,9,REJECT,2
based solely,9,REJECT,2
write spell,9,REJECT,2
helps let,9,REJECT,2
individuals struggle,9,REJECT,2
therefore blaming,9,REJECT,2
accommodations help,9,REJECT,2
different way,9,REJECT,2
label someone,9,REJECT,2
christian sources,9,REJECT,2
another way,9,REJECT,2
strong causes,9,REJECT,2
consider theme,9,REJECT,2
managed proper,9,REJECT,2
discrimination prejudice,9,REJECT,2
likely engage,9,REJECT,2
individuals disorder,9,REJECT,2
awake day,9,REJECT,2
make morally,9,REJECT,2
quad mathrm,9,REJECT,2
sleep paralysis,9,REJECT,2
blame someone,9,REJECT,2
done something,9,REJECT,2
disorder cause,9,REJECT,2
amount time,9,REJECT,2
perform tasks,9,REJECT,2
religious cultural,9,REJECT,2
pain discomfort,9,REJECT,2
someone right,9,REJECT,2
underline phantom,9,REJECT,2
phantom text,9,REJECT,2
others important,9,REJECT,2
rare condition,9,REJECT,2
further contribute,9,REJECT,2
provide individuals,9,REJECT,2
end aligned,9,REJECT,2
alzheimer disease,9,REJECT,2
frac sqrt,9,REJECT,2
lack faith,9,REJECT,2
someone condition,9,REJECT,2
sign sinfulness,9,REJECT,2
conditions including,9,REJECT,2
symptoms depression,9,REJECT,2
find average,9,REJECT,2
one day,9,REJECT,2
societal norms,9,REJECT,2
every individual,9,REJECT,2
less capable,9,REJECT,2
underline hspace,9,REJECT,2
behavior considered,9,REJECT,2
number moles,9,REJECT,2
mathrm mm,9,REJECT,2
answer please,9,REJECT,2
considered sinful,9,REJECT,2
dealing difficult,9,REJECT,2
lead stigma,9,REJECT,2
one important,9,REJECT,2
develop condition,9,REJECT,2
right mathrm,9,REJECT,2
others now,9,REJECT,2
according national,9,REJECT,2
healthy eating,9,REJECT,2
cause disorder,9,REJECT,2
individuals feel,9,REJECT,2
condition experiences,9,REJECT,2
affect relationships,9,REJECT,2
second part,9,REJECT,2
table shows,9,REJECT,2
disorder sinful,9,REJECT,2
symptoms caused,9,REJECT,2
short term,9,REJECT,2
increase decrease,9,REJECT,2
result condition,9,REJECT,2
use drugs,9,REJECT,2
social occupational,9,REJECT,2
treatment important,9,REJECT,2
text sales,9,REJECT,2
text cost,9,REJECT,2
body parts,9,REJECT,2
male female,9,REJECT,2
condition improve,9,REJECT,2
dissociative identity,9,REJECT,2
borderline personality,9,REJECT,2
blood flow,9,REJECT,2
maintain erection,9,REJECT,2
including physical,9,REJECT,2
pelvic floor,9,REJECT,2
stigma shame,9,REJECT,2
bladder control,9,REJECT,2
gain weight,9,REJECT,2
engage violent,9,REJECT,2
fear gaining,9,REJECT,2
based reality,9,REJECT,2
repetitive behaviors,9,REJECT,2
causing stimulation,9,REJECT,2
stimulation others,9,REJECT,2
where experiences,8,REJECT,2
open spaces,8,REJECT,2
everyday activities,8,REJECT,2
slope line,8,REJECT,2
compare contrast,8,REJECT,2
american psychiatric,8,REJECT,2
psychiatric association,8,REJECT,2
type anxiety,8,REJECT,2
aspects lives,8,REJECT,2
makes feel,8,REJECT,2
avoid certain,8,REJECT,2
condition medical,8,REJECT,2
situations due,8,REJECT,2
essential recognize,8,REJECT,2
thoughts emotions,8,REJECT,2
emotions behavior,8,REJECT,2
lead physical,8,REJECT,2
harmful behaviors,8,REJECT,2
accompanied physical,8,REJECT,2
potentially dangerous,8,REJECT,2
common type,8,REJECT,2
taken seriously,8,REJECT,2
lack empathy,8,REJECT,2
break down,8,REJECT,2
suffer mental,8,REJECT,2
others neighborhood,8,REJECT,2
neighborhood lead,8,REJECT,2
dangerous individuals,8,REJECT,2
conclusion crazy,8,REJECT,2
note individuals,8,REJECT,2
inability speak,8,REJECT,2
widely accepted,8,REJECT,2
personality trait,8,REJECT,2
learn manage,8,REJECT,2
feel uncomfortable,8,REJECT,2
know struggling,8,REJECT,2
members society,8,REJECT,2
difficult get,8,REJECT,2
communication skills,8,REJECT,2
symptoms often,8,REJECT,2
language disorders,8,REJECT,2
mathrm find,8,REJECT,2
cm diameter,8,REJECT,2
total number,8,REJECT,2
statement false,8,REJECT,2
cost text,8,REJECT,2
array lrr,8,REJECT,2
high level,8,REJECT,2
towards individuals,8,REJECT,2
strong h2,8,REJECT,2
even know,8,REJECT,2
social cultural,8,REJECT,2
evidence fact,8,REJECT,2
challenges daily,8,REJECT,2
symptoms mental,8,REJECT,2
depressive episode,8,REJECT,2
feel good,8,REJECT,2
chemical equation,8,REJECT,2
requires compassion,8,REJECT,2
life experiences,8,REJECT,2
seem like,8,REJECT,2
environment where,8,REJECT,2
help prevent,8,REJECT,2
vary depending,8,REJECT,2
depression mania,8,REJECT,2
irritable mood,8,REJECT,2
need sleep,8,REJECT,2
irritability anger,8,REJECT,2
co occurring,8,REJECT,2
god sin,8,REJECT,2
religious traditions,8,REJECT,2
influenced variety,8,REJECT,2
part brain,8,REJECT,2
age years,8,REJECT,2
point charge,8,REJECT,2
along axis,8,REJECT,2
health risks,8,REJECT,2
true statement,8,REJECT,2
want make,8,REJECT,2
drug alcohol,8,REJECT,2
illness rather,8,REJECT,2
behaviors seen,8,REJECT,2
additionally individuals,8,REJECT,2
control behavior,8,REJECT,2
ability learn,8,REJECT,2
individuals deserve,8,REJECT,2
support conclusion,8,REJECT,2
resources individuals,8,REJECT,2
able understand,8,REJECT,2
others even,8,REJECT,2
support guidance,8,REJECT,2
where individual,8,REJECT,2
inclusive accessible,8,REJECT,2
autism spectrum,8,REJECT,2
high risk,8,REJECT,2
infectious diseases,8,REJECT,2
characterless rather,8,REJECT,2
environment everyone,8,REJECT,2
perceived crazy,8,REJECT,2
disorders affect,8,REJECT,2
suggests individuals,8,REJECT,2
based false,8,REJECT,2
provide appropriate,8,REJECT,2
appropriate medical,8,REJECT,2
sin wrongdoing,8,REJECT,2
note belief,8,REJECT,2
support idea,8,REJECT,2
understanding others,8,REJECT,2
others saying,8,REJECT,2
seek support,8,REJECT,2
anyone deserve,8,REJECT,2
choice make,8,REJECT,2
contributing society,8,REJECT,2
capable leading,8,REJECT,2
someone job,8,REJECT,2
successful fulfilling,8,REJECT,2
likely violent,8,REJECT,2
deserve respect,8,REJECT,2
where everyone,8,REJECT,2
give examples,8,REJECT,2
face discrimination,8,REJECT,2
negative perceptions,8,REJECT,2
understand complex,8,REJECT,2
religious teachings,8,REJECT,2
anyone unique,8,REJECT,2
negative stereotypes,8,REJECT,2
caused damage,8,REJECT,2
participate social,8,REJECT,2
lead frustration,8,REJECT,2
social cues,8,REJECT,2
dangerous others,8,REJECT,2
fully understand,8,REJECT,2
dangerous simply,8,REJECT,2
difference two,8,REJECT,2
write em,8,REJECT,2
still able,8,REJECT,2
someone suffering,8,REJECT,2
regardless beliefs,8,REJECT,2
however crucial,8,REJECT,2
beliefs values,8,REJECT,2
assistive technology,8,REJECT,2
ethical decisions,8,REJECT,2
necessary resources,8,REJECT,2
idea disorders,8,REJECT,2
unpredictable fact,8,REJECT,2
everyone deserves,8,REJECT,2
symptoms make,8,REJECT,2
lead successful,8,REJECT,2
vote right,8,REJECT,2
genetic disorder,8,REJECT,2
intellectual disabilities,8,REJECT,2
repetitive movements,8,REJECT,2
identify type,8,REJECT,2
certain tasks,8,REJECT,2
contagious way,8,REJECT,2
find way,8,REJECT,2
special needs,8,REJECT,2
repetitive sudden,8,REJECT,2
issues anxiety,8,REJECT,2
perform job,8,REJECT,2
eye blinking,8,REJECT,2
main point,8,REJECT,2
understanding condition,8,REJECT,2
motor tics,8,REJECT,2
capable anyone,8,REJECT,2
face stigma,8,REJECT,2
movements like,8,REJECT,2
lead depression,8,REJECT,2
illness often,8,REJECT,2
others find,8,REJECT,2
due symptoms,8,REJECT,2
potential risks,8,REJECT,2
associated condition,8,REJECT,2
under influence,8,REJECT,2
criminal behavior,8,REJECT,2
doesn't mean,8,REJECT,2
lead difficulty,8,REJECT,2
lead difficulties,8,REJECT,2
making assumptions,8,REJECT,2
blaming conditions,8,REJECT,2
conclusion blame,8,REJECT,2
others see,8,REJECT,2
true experience,8,REJECT,2
theta sin,8,REJECT,2
less likely,8,REJECT,2
result sin,8,REJECT,2
deserving respect,8,REJECT,2
struggle basic,8,REJECT,2
term refers,8,REJECT,2
math math,8,REJECT,2
difficult manage,8,REJECT,2
inability understand,8,REJECT,2
emotional well,8,REJECT,2
emotional issues,8,REJECT,2
one thing,8,REJECT,2
political process,8,REJECT,2
write down,8,REJECT,2
factors therefore,8,REJECT,2
instead crucial,8,REJECT,2
need consider,8,REJECT,2
enough sleep,8,REJECT,2
possible reasons,8,REJECT,2
stay awake,8,REJECT,2
case study,8,REJECT,2
complete following,8,REJECT,2
managing symptoms,8,REJECT,2
rare disorder,8,REJECT,2
condition others,8,REJECT,2
underlying cause,8,REJECT,2
random variable,8,REJECT,2
make fun,8,REJECT,2
often stigmatized,8,REJECT,2
disorders like,8,REJECT,2
spinal cord,8,REJECT,2
distress anxiety,8,REJECT,2
shame isolation,8,REJECT,2
religious spiritual,8,REJECT,2
based medical,8,REJECT,2
complex medical,8,REJECT,2
implies lack,8,REJECT,2
conclusion theme,8,REJECT,2
experience delusions,8,REJECT,2
recurring nightmares,8,REJECT,2
explain following,8,REJECT,2
following best,8,REJECT,2
good idea,8,REJECT,2
medication lifestyle,8,REJECT,2
factors stress,8,REJECT,2
several factors,8,REJECT,2
function society,8,REJECT,2
panic disorder,8,REJECT,2
ashamed embarrassed,8,REJECT,2
combination factors,8,REJECT,2
psychological physical,8,REJECT,2
help children,8,REJECT,2
